"","auth","piece","line"
"136","sakaguchi","furusatoni_yosuru_sanka.txt","それは疑いもなく真実であった。"
"137","sakaguchi","furusatoni_yosuru_sanka.txt","しかし彼女は、私の知らぬ間に、私の中に生長していた。"
"138","sakaguchi","furusatoni_yosuru_sanka.txt","そして、私の中に生長した彼女は、もはや現実に成育している彼女とは別の人であるのかも知れなかった。"
"139","sakaguchi","furusatoni_yosuru_sanka.txt","私の中の彼女は、いわば一つの概念であり、一つの象徴であるのかも知れなかった。"
"140","sakaguchi","furusatoni_yosuru_sanka.txt","しかし、その概念を追うて、北国の港町へ太陽を泳いできた私は、概念でもなければ、象徴でもなかった。"
"141","sakaguchi","furusatoni_yosuru_sanka.txt","それは現実の私だった。"
"142","sakaguchi","furusatoni_yosuru_sanka.txt","現に今、ものうい路に埃を浴びて歩いていた。"
"143","sakaguchi","furusatoni_yosuru_sanka.txt","疲れてはいるが、生命と、青春を持っていた。"
"144","sakaguchi","furusatoni_yosuru_sanka.txt","それ故彼女も生きていた。"
"145","sakaguchi","furusatoni_yosuru_sanka.txt","彼女は力であった。"
"146","sakaguchi","furusatoni_yosuru_sanka.txt","一目見ることのほかに、そして彼女を追うことの外に、私に何の計算もなかった。"
"147","sakaguchi","furusatoni_yosuru_sanka.txt",""
"148","sakaguchi","furusatoni_yosuru_sanka.txt","かような私を眺めやるとき、私は私が、夢のように遠い、茫漠とした風景であるのに気付いていた。"
"149","sakaguchi","furusatoni_yosuru_sanka.txt","私は、ふるさとに点々と私の足跡を落しながら、この現実の瞬間が、思い出されている夢であるような遠さに、いつも感じつづけていた。"
"150","sakaguchi","furusatoni_yosuru_sanka.txt","私は、その夢を、その風景を、あかずいとおしんだ。"
"151","sakaguchi","furusatoni_yosuru_sanka.txt","風景である私は、風景である彼女を、私の心にならべることをむしろ好むのかも知れなかった。"
"152","sakaguchi","furusatoni_yosuru_sanka.txt","そして風景である私は、空気のように街を流れた。"
"153","sakaguchi","furusatoni_yosuru_sanka.txt","街を燕が、そして私を、横切っていった。"
"154","sakaguchi","furusatoni_yosuru_sanka.txt",""
"155","sakaguchi","furusatoni_yosuru_sanka.txt","街の埃と、街の騒音が、深く私に泌みていた。"
"156","sakaguchi","furusatoni_yosuru_sanka.txt","ただ孤り、しずかな杜に潜む時でも、皮膚に泌みた街の騒音が、私の身体をとりかこんでいた。"
"157","sakaguchi","furusatoni_yosuru_sanka.txt","砂山で、高くはれた夜の下にも、皮膚にうごめく雑沓の跫音をきいた。"
"158","sakaguchi","furusatoni_yosuru_sanka.txt","それは夜空へ散っていった。"
"159","sakaguchi","furusatoni_yosuru_sanka.txt","そして、発散する騒音と入れ換りに夜の静寂が、又ある時は磯の音が、さえざえと私に泌みた。"
"160","sakaguchi","furusatoni_yosuru_sanka.txt","何物か、私の中に澄み切ろうとする気配がしていた。"
"161","sakaguchi","furusatoni_yosuru_sanka.txt","夜空が、すべて宇宙が、甘い安心を私に与えた。"
"162","sakaguchi","furusatoni_yosuru_sanka.txt",""
"163","sakaguchi","furusatoni_yosuru_sanka.txt","或る夜は又、この町に一つの、天主教寺院へ、雑沓の垢を棄てにいった。"
"164","sakaguchi","furusatoni_yosuru_sanka.txt","僧院の闇に、私の幼年のワルツがきこえた。"
"165","sakaguchi","furusatoni_yosuru_sanka.txt","影の中に影が、疑惑の波が、半ばねぶたげな夢を落した。"
"166","sakaguchi","furusatoni_yosuru_sanka.txt","ポプラアの強い香が目にしみた。"
"167","sakaguchi","furusatoni_yosuru_sanka.txt","さわがしく蛙声がわいた。"
"168","sakaguchi","furusatoni_yosuru_sanka.txt","神父はドイツの人だった。"
"169","sakaguchi","furusatoni_yosuru_sanka.txt","黒い法衣と、髭のあるその顔を、私は覚えていた。"
"170","sakaguchi","furusatoni_yosuru_sanka.txt","そのために、羅馬風十字架の姿を映す寂びれた池を、町の人々は異人池と呼んだ。"
"171","sakaguchi","furusatoni_yosuru_sanka.txt","池は、砂丘と、ポプラアの杜に囲まれていた。"
"172","sakaguchi","furusatoni_yosuru_sanka.txt","十歳の私は、そこで遊んでいた。"
"173","sakaguchi","furusatoni_yosuru_sanka.txt","ポプラアの杜に、あたまから秋がふけた、時雨が、けたたましく落葉をたたいて、走りすぎた。"
"174","sakaguchi","furusatoni_yosuru_sanka.txt","赤い夕陽が、雲の断れ間からのぞいた。"
"175","sakaguchi","furusatoni_yosuru_sanka.txt","私はマントを被っていた。"
"176","sakaguchi","furusatoni_yosuru_sanka.txt","寺院の鐘が鳴った。"
"177","sakaguchi","furusatoni_yosuru_sanka.txt","釣竿をすてて、一散に家へ、私は駈けた。"
"178","sakaguchi","furusatoni_yosuru_sanka.txt","降誕祭に、私は菓子をもらった。"
"179","sakaguchi","furusatoni_yosuru_sanka.txt","ポプラアの杜を越えて、しもたやの燈りが見えた。"
"180","sakaguchi","furusatoni_yosuru_sanka.txt","窓が開け放してあった。"
"181","sakaguchi","furusatoni_yosuru_sanka.txt","裸の男女が食事していた。"
"182","sakaguchi","furusatoni_yosuru_sanka.txt","たくましい筋肉が陰を画いた。"
