"","auth","piece","line"
"134","sakaguchi","fubuki_monogatari.txt","それを一途に考へてゐたのです。"
"135","sakaguchi","fubuki_monogatari.txt","環境を変えさえすれば、すでに道がひらけてゐる理窟なのだ、と今も信じてゐるのです。"
"136","sakaguchi","fubuki_monogatari.txt","そして、流れてきたのです。"
"137","sakaguchi","fubuki_monogatari.txt","思ひ通りに仕事を運んだり、変化させやうといふのではなく、仕事の通りに自分を変え、順応しようといふのですね。"
"138","sakaguchi","fubuki_monogatari.txt","阿呆のやうに暮らすつもりにほかなりません」"
"139","sakaguchi","fubuki_monogatari.txt","と、卓一は笑つて言つた。"
"140","sakaguchi","fubuki_monogatari.txt",""
"141","sakaguchi","fubuki_monogatari.txt","然し希望の裏打ちのない若者の行為があり得ようか。"
"142","sakaguchi","fubuki_monogatari.txt","むろん有り得る筈はない。"
"143","sakaguchi","fubuki_monogatari.txt","そして卓一にも、やつぱり希望はあるのであらう。"
"144","sakaguchi","fubuki_monogatari.txt","然し絶望に変形しがちな、疲れきつた希望に就いて語ることは、人性と謎に就いて語ることにほかならないのだ。"
"145","sakaguchi","fubuki_monogatari.txt","この解きがたい人性に就いて。"
"146","sakaguchi","fubuki_monogatari.txt","自信の壊滅。"
"147","sakaguchi","fubuki_monogatari.txt","野望。"
"148","sakaguchi","fubuki_monogatari.txt","そして成功のあこがれ。"
"149","sakaguchi","fubuki_monogatari.txt","必死。"
"150","sakaguchi","fubuki_monogatari.txt","けれども安らかな時間。"
"151","sakaguchi","fubuki_monogatari.txt","第二の希望。"
"152","sakaguchi","fubuki_monogatari.txt","等々。"
"153","sakaguchi","fubuki_monogatari.txt","それはもう人性に訊ねるがいい。"
"154","sakaguchi","fubuki_monogatari.txt","個人の知つたことではないのだ。"
"155","sakaguchi","fubuki_monogatari.txt","卓一は心に叫ばずにゐられなかつた。"
"156","sakaguchi","fubuki_monogatari.txt","息ぬきだ。"
"157","sakaguchi","fubuki_monogatari.txt","もはや俺の一生が。"
"158","sakaguchi","fubuki_monogatari.txt",""
"159","sakaguchi","fubuki_monogatari.txt","然し卓一を故郷へ呼び寄せた心のひとつに、女の面影を消し去ることができなかつた。"
"160","sakaguchi","fubuki_monogatari.txt","彼はそれを意識したが、意識がそれにふれることを、余り好んでゐなかつた。"
"161","sakaguchi","fubuki_monogatari.txt",""
"162","sakaguchi","fubuki_monogatari.txt","田巻左門に一男と三女があつた。"
"163","sakaguchi","fubuki_monogatari.txt","三女はそれぞれ他家へかたづき、一男は、結婚まもなく夭折した。"
