"","auth","piece","line"
"86","sakaguchi","kogarashino_sakagurakara.txt","呑んだくれの瑜伽行者もないもんぢやよ、君。"
"87","sakaguchi","kogarashino_sakagurakara.txt",""
"88","sakaguchi","kogarashino_sakagurakara.txt","――余は断じて酒をやめるぞよ。"
"89","sakaguchi","kogarashino_sakagurakara.txt","と俺はその場で声明した。"
"90","sakaguchi","kogarashino_sakagurakara.txt","ひたすらに理性をみがき常に煩悶を反芻して、見よ煩悶の塊と化するぞよ。"
"91","sakaguchi","kogarashino_sakagurakara.txt","右も煩悶左も煩悶、前も後も煩悶ぢやよ。"
"92","sakaguchi","kogarashino_sakagurakara.txt","目を開けば煩悶を見、物を思へば煩悶を思ひ、煩悶を忘れんとして煩悶に助けをかり、せつぱつまれば常に英雄の如くニタニタと笑ひつつ、余は理性を鉾とし城として奮然死守攻撃し、やがて冷然として余の頸をも理性もてくびくくるであらう。"
"93","sakaguchi","kogarashino_sakagurakara.txt","見よ、"
"94","sakaguchi","kogarashino_sakagurakara.txt","――余は断じて酒を止めるぞよ。"
"95","sakaguchi","kogarashino_sakagurakara.txt",""
"96","sakaguchi","kogarashino_sakagurakara.txt","と俺は断乎として声明したのだが――まあ待ち給へ。"
"97","sakaguchi","kogarashino_sakagurakara.txt","聖なる俺の決心を永遠ならしむるために、も一度立ち戻つて事のいきさつに詩的情緒の環をかけさせて呉れ給へ。"
"98","sakaguchi","kogarashino_sakagurakara.txt",""
"99","sakaguchi","kogarashino_sakagurakara.txt",""
"100","sakaguchi","kogarashino_sakagurakara.txt","毎年のことだが、夏近くなると俺は酒倉へサヨナラをする。"
"101","sakaguchi","kogarashino_sakagurakara.txt","それといふのが、夏は君、ペンペン草を我無者羅に俺達の酒倉へはやすからなんぢやよ。"
"102","sakaguchi","kogarashino_sakagurakara.txt","見給へ。"
"103","sakaguchi","kogarashino_sakagurakara.txt","夏が来ると俺達の酒倉はペンペン草で背の半分を埋めてしまふのだ。"
"104","sakaguchi","kogarashino_sakagurakara.txt","酒倉の壁の罅からもペンペン草が頸を出す。"
"105","sakaguchi","kogarashino_sakagurakara.txt","同じ草が傾いた屋根の上では頭をふり、庭も亦一面にペンペン草の波なんだ。"
"106","sakaguchi","kogarashino_sakagurakara.txt",""
