"","auth","piece","line"
"110","sakaguchi","sobomu.txt","その様子をみてゐると、忍の異母妹で弥生といふ十九の娘が草吉の住居に同居してゐるのであつたが、当太郎はその娘に気があるのだといふことが人々に判つた。"
"111","sakaguchi","sobomu.txt",""
"112","sakaguchi","sobomu.txt","さういふことが判つて一月ほど経過した一日のこと、彼は突然羽織袴といふ見慣れぬ風体で現れた。"
"113","sakaguchi","sobomu.txt","部屋へ通ると、特に弥生に同席を願つておいて、改めてキチンと坐り直したかと思ふと、却々しつかりした口調で幾分早口に求婚の言葉を述べた。"
"114","sakaguchi","sobomu.txt","それから誰一人挨拶のできないうちに、こんどはひどく落付払つて、一段と声を改めたうへ、自己の懐く人生観といふものを諄々と説き明しはじめたのだ。"
"115","sakaguchi","sobomu.txt","これが朗誦とか演説とでも言ひたいやうな代物で、まづ立板に水を流すが如しといふか、三十分あまりのべつ口きらずに喋べりまくつたのであつた。"
"116","sakaguchi","sobomu.txt",""
"117","sakaguchi","sobomu.txt","呆気にとられて控えてゐた一座の面々、漸く話に一段落がついたときには、当太郎の落付払つた一瞥をくらつて矢庭に我に返つたとはいふものの、単に甚しくホッと一息ついた形で、さて改まつて返答を探し直すには充分骨の折れる状態だつた。"
"118","sakaguchi","sobomu.txt","この様子を見てとると、当太郎はまるで待ち構えてゐたやうに更に一段と声を改め、今度は何やら一層うねうねした高遠な心境を弁じはじめたのであつた。"
"119","sakaguchi","sobomu.txt","これは正味一時間たつぷりのものだつた。"
"120","sakaguchi","sobomu.txt","草吉の耳にはプラトンだとかエピキュロス、フッサル乃至はボードレエル、パスカルなぞといふ聞き覚えの名前が、あちらで一つこちらで一つ飛びこんでくるぐらゐのもので、まして二人の女には徹頭徹尾わけの分らない寝言だつた。"
"121","sakaguchi","sobomu.txt",""
"122","sakaguchi","sobomu.txt","長談義が終りさうな気配になつたところで急に又舌に油がのりはじめ、何度となくさういふことを繰返して一座の人々を散々悩ましてゐたが、突然話にバタ／＼と結論をつけてしまふと、まるつきり今迄と違つた顔付をして一息入れた。"
"123","sakaguchi","sobomu.txt","それから結婚の話とはまるで別な、とんちんかんな世間話を然し甚だ落付いて二言三言交しておいて、それで何一つ思ひ残すことはないといふやうなサバ／＼した様子で帰つていつた。"
"124","sakaguchi","sobomu.txt","勿論弥生の返答は皆目きかずじまひであつた。"
"125","sakaguchi","sobomu.txt","返答の隙さへなかつたのであつた。"
"126","sakaguchi","sobomu.txt","それから二ヶ月あまり音沙汰がなかつた。"
"127","sakaguchi","sobomu.txt",""
